feasible,figure_of_merit,noise_reduction_dB,blade_mass_g,on_front,chord_root_m,chord_tip_m,twist_root_deg,twist_tip_deg,tubercle_amp_m,tubercle_wl_m,n_blades,prop_radius_m,hub_radius_m,hub_height_m,shaft_hole_r_m,thickness_ratio,rpm,total_thrust_N,total_torque_Nm,rho_air
True,0.83839,0.59,21.7205,False,0.024226769309742085,0.012791856550685399,32.67266664683968,15.350461548190175,0.001171483751473354,0.06795557781315356,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82204,1.27,15.0806,False,0.022711167715206718,0.011742385140788618,28.33291422881474,12.450279652338157,0.002352976051400211,0.04721153349517311,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8353,0.61,20.2751,False,0.023052077672280905,0.012791856550685399,31.573982843846153,15.392992008187749,0.0011684016849944127,0.0686150989129346,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81229,0.61,11.1035,True,0.02009183856110956,0.009315813644940937,28.755861330700075,12.890872954617901,0.0009602532001618873,0.04113729324698756,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8239,0.97,14.0856,True,0.02,0.009690329374347191,29.678083619255204,14.987079961954489,0.001535422124433902,0.0608443571103417,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75755,0.37,7.0015,False,0.023440041553018768,0.009315813644940937,28.65501326297683,11.606250447136087,0.0006460105056346139,0.039037319516397086,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.68195,0.15,4.9156,False,0.02,0.007319872618027067,31.474143009028616,15.908546576740887,0.0002145938029180565,0.04329365878113924,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79182,1.92,15.7,False,0.020168428677817936,0.008183102068171012,45.0,15.502784675174937,0.0028788063361569814,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83079,1.39,19.9157,False,0.022535684282820198,0.013052309731090216,38.16726690815291,14.78004966176979,0.0026738842189471456,0.03333385389224632,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.73626,0.0,7.2082,False,0.02,0.006927468016336893,27.595093983475746,16.926079070449532,0.0,0.0350353689086271,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82816,1.63,21.2544,False,0.02,0.0137650117512148,37.450289290735434,18.152410038012935,0.003,0.03568888362238898,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83448,0.62,20.6524,False,0.025517208689050445,0.006,38.124868569422276,8.051407081959987,0.0010037820611833448,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.77689,1.43,9.8253,False,0.02648601550910848,0.012701803776391022,33.80776557889277,6.2433853371970445,0.003,0.0646812299535254,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.72581,1.25,6.0279,True,0.02264119405391552,0.007421828790436225,34.60419593048691,10.8440008878198,0.0019689265027714293,0.042057323736778715,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81996,1.53,20.543,False,0.025249603711321265,0.010283997473617522,38.19497953191537,16.2565735905114,0.0028788063361569814,0.034268489535732236,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81697,0.53,17.96,False,0.028300650900551748,0.00810632232810593,26.463885610445207,7.604512717353591,0.0010129763709756567,0.034278559211168916,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81657,0.85,16.591,False,0.02919773245279183,0.012059265531159023,35.33917312486813,8.378355167511629,0.001865150888555053,0.039033072114778494,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8402,0.15,24.5647,False,0.022661259855951722,0.01345452948142251,43.50702406086795,12.485397814173608,0.00028989069319680676,0.04094683864221587,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.76788,0.3,8.1928,False,0.02594447714290094,0.009279750142860116,29.256716377157602,10.48911320242654,0.0005588415495181502,0.0688526000209001,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.73965,0.91,10.7458,False,0.021303290230939055,0.007108439840357372,37.910297434404484,17.166029872927293,0.001354349430920357,0.05025888341080306,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.73358,1.1,14.7849,False,0.030771419940915912,0.006814912558813155,31.574579811481406,19.835192494215526,0.0021275602672766606,0.06388014750602442,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82454,1.27,21.3451,False,0.024871167849790585,0.011610390756486507,41.566347441359184,13.673143341449618,0.0024733449978799767,0.048700295923836456,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84565,1.18,31.0617,False,0.032814508010034715,0.010218033151933816,33.458069351570074,15.357041049904593,0.0026546999518736094,0.05736964710777555,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81894,0.6,12.9347,False,0.021143922770153024,0.010737671647248983,31.43610559418204,12.809805853669602,0.0010172243436948327,0.062068907375319074,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79116,0.0,9.7489,False,0.024240377213047178,0.006656500207624771,25.45221946405583,10.488145421251959,0.0,0.04231134423033509,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.68573,0.09,4.7611,True,0.020539713247028114,0.006,33.071288390170125,14.00431888198403,0.0001296035305469474,0.03318756361438659,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84659,1.47,26.3979,False,0.023447368735958526,0.014,31.274337843331473,14.805892613953658,0.0029716201497373535,0.045708102970812,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78859,1.39,10.8767,False,0.029446805316235152,0.011300448665700473,30.441368943013053,7.09336757866858,0.003,0.05113277249149733,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.7636,1.37,8.0192,True,0.02,0.008775962870113122,38.70383578559516,9.713136362648232,0.0021000191879121787,0.03,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78137,1.16,10.8169,False,0.02,0.00897748747584657,34.24674244754748,15.38839032139577,0.001795844764912754,0.06379232382563736,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82545,0.27,13.6987,True,0.021568483093085303,0.007101616020332623,31.717589923012326,11.00777209326408,0.00040512955545828,0.03,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.77673,0.0,10.245,False,0.023851980379596203,0.00824710510960041,29.615079536050008,14.658839022800905,0.0,0.07,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81986,1.51,17.7216,False,0.020083706489439756,0.013679989634037158,38.16726690815291,15.686132533340245,0.0027815121914320845,0.03021776248729476,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81359,1.11,13.1697,False,0.020071030128051868,0.008426627842215314,33.15366495021375,15.305142555749573,0.0016716187729392483,0.06379232382563736,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83752,0.58,22.2861,False,0.02467441164161273,0.012791856550685399,31.441882496659577,15.350461548190175,0.001171483751473354,0.06795557781315356,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83878,0.72,22.2571,False,0.02365422027730133,0.014,32.38416152896254,15.350461548190175,0.001466860253465888,0.06795557781315356,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78046,1.57,14.0644,False,0.020441338537200513,0.009099862133963622,39.27310824645946,17.11243795227001,0.002472032298150792,0.0391571842599972,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8324,1.03,17.2881,False,0.020091686315772187,0.009969924824104099,32.42070593664816,6.0,0.001659994428128389,0.05112666219585571,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82092,1.69,20.0547,True,0.02,0.012714772089698685,45.0,14.476694637711844,0.003,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83661,0.5,25.2582,False,0.02877169616533429,0.01035912834844239,35.118090083942825,6.4462469989176245,0.0010320911101372517,0.05772746853908328,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79766,0.67,12.0553,False,0.026435132661360588,0.00815600579120854,26.614306993499905,14.299798174339003,0.0012057910366505965,0.06654141601921945,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.70526,0.28,10.4472,False,0.025135672375474774,0.006828925201082504,43.543541397078364,15.269659928005744,0.0004622517188379664,0.06164995108077148,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84382,0.03,40.4026,False,0.03207905563988013,0.013490382319958843,28.27863467965644,18.830567293391038,7.633787056245776e-05,0.03730110364599508,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75152,0.98,6.1731,True,0.022890348822654137,0.007541443314946857,30.66850788861039,9.047637283759865,0.0015679743245587427,0.042145869693340124,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78911,1.28,21.0707,False,0.02820129659699191,0.012156500397908599,39.4475212935436,17.378909798287452,0.002745129530900251,0.04656120825744745,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.7932,1.37,12.5677,False,0.021463762259988778,0.009798056338230358,42.09588731333956,9.822461253385294,0.0022804091473993295,0.03349003053728121,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85003,0.85,32.887,False,0.03341532238812682,0.011008458308016774,34.46492253434086,11.851359960194799,0.0019880335686569338,0.05488329988418346,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.77469,0.3,8.1015,False,0.02594447714290094,0.009027822827668994,26.304365167342006,10.48911320242654,0.0005588415495181502,0.06734129200965883,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79082,0.6,9.0691,False,0.022133872349344084,0.008182211698701968,27.32791000528566,13.332448702895736,0.0009602532001618873,0.0392046323322091,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.74219,0.0,6.6326,False,0.023763869501235636,0.007764999639197013,25.275484825721808,14.09860338388258,0.0,0.04701351478508063,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82992,0.0,13.6659,True,0.02,0.006,33.78206215442886,11.714685605420815,0.0,0.031697590152779564,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83165,0.78,16.7782,False,0.02163551147790846,0.007390961636306276,40.578376307844664,9.595025558917087,0.0011972231238007451,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84888,0.78,35.9001,False,0.029244141400443326,0.014,29.44474062476244,15.45984807214445,0.0018092188365041741,0.06895372886386607,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83609,1.02,20.0396,True,0.024178176093277364,0.0111479886720943,29.89367289347159,12.83916493099433,0.0019135539531240256,0.0567779504388079,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.76409,1.69,10.0871,True,0.02,0.012821456682305535,42.27633986611614,10.838752459937567,0.003,0.04790146880813689,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83779,1.63,21.2544,True,0.02,0.0137650117512148,33.85005670206194,18.152410038012935,0.003,0.03568888362238898,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81547,0.72,13.0419,False,0.021692716499710083,0.006,37.200511505844936,6.603502054478629,0.001040377556052413,0.03,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83301,1.11,19.2076,True,0.021760666487553367,0.009767597565909863,31.68759921018865,6.0202304689570925,0.0018561970017046193,0.04902890495804783,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82587,0.38,15.8596,False,0.025245860264538192,0.009510094807445336,33.35635623226585,10.163272705328943,0.0006899342346588995,0.0668522876855523,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75828,0.14,7.0929,False,0.025960593434528452,0.006,25.322177570013203,6.0,0.0002343719394103821,0.062225898132895585,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.74768,0.0,5.1768,True,0.021414106421899868,0.006261585442776451,25.0,11.396705102814508,0.0,0.04911348851567111,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85859,1.3,35.6006,False,0.029075647631653254,0.014,37.40991611282683,16.04381626882656,0.003,0.04095666173157027,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.7452,0.24,5.2271,True,0.020044384433697705,0.008326409592839206,26.686023472018736,11.932009289662636,0.00036597445351909536,0.0433387964558955,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84957,0.11,33.1794,False,0.032808719514601264,0.012101790786983022,36.05689282721623,9.008709220513763,0.0002548018920540744,0.03515920866881442,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.73903,1.08,15.1595,False,0.02624988803648666,0.0070827097846667695,38.07328052670047,19.069725939213036,0.0018749736371837388,0.06486913844324152,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85,0.38,32.8218,False,0.0310503707007693,0.00921872552146693,31.757258518859405,13.563324188874073,0.0008068789377186866,0.04466524371073257,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80006,0.24,10.9666,False,0.021169056778605602,0.013001310177772119,25.768403921125703,6.752958257873514,0.0004455493424765999,0.051191587240122884,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82376,1.42,14.1115,True,0.022286439096723044,0.0066454403038863664,29.089961963584432,11.481404561962517,0.00215022739659004,0.030228116065039893,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75859,0.61,9.4764,False,0.027631201327162205,0.010351409303585595,33.46429512038213,11.010339789523169,0.0012247415674251792,0.06809163406224289,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75893,1.31,14.1399,False,0.023961543500778584,0.00881144194121546,41.28355281975113,16.247309951842936,0.0022588825713862077,0.0451790945365263,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.73764,1.25,17.519,False,0.030450929493924177,0.01179487021492065,44.860727885678315,16.55335873194354,0.0027923290438637864,0.05519914638044936,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8155,0.34,14.4001,False,0.024039065527768674,0.009085209493362124,25.468068239413434,11.07175470526347,0.0005974637916882055,0.03850834428450073,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83356,1.26,24.3344,False,0.022035997737722694,0.014,34.29761324374113,19.256189659175057,0.002469831517229437,0.07,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83506,1.49,26.1061,False,0.02325179096846704,0.014,44.02175608949837,15.536886726459844,0.003,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80236,1.62,14.5181,False,0.020438465248086655,0.01371289199438526,44.156401215358905,7.485796794467168,0.003,0.04193433507585821,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75415,0.72,6.9272,False,0.021559783409718997,0.011511595441402928,34.96839698140255,6.800954678838464,0.0012727161983058114,0.05868148483148628,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8278,1.42,30.7156,False,0.027729090930102018,0.012078047696274944,45.0,16.943255878753046,0.003,0.043519730540950145,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83453,0.94,19.7346,True,0.02198307985875834,0.009996147497757242,30.9143172832758,17.831337921654004,0.0015979882851927074,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78295,1.5,14.372,False,0.0202420631501133,0.013749872905364419,38.16726690815291,16.70973228093785,0.0027815121914320845,0.03412072365671748,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.64416,1.7,7.6342,False,0.0269662894756061,0.006173652405542167,38.972668256597345,20.0,0.002913684242094039,0.044669004108469273,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82939,0.0,13.6659,False,0.02,0.006,35.035895289867945,11.714685605420815,0.0,0.031697590152779564,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85487,1.37,33.3421,False,0.02911596527133949,0.01228879320325658,33.858095864816335,14.537038298509055,0.003,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85509,1.19,31.2575,False,0.027552267641272114,0.012726676163901678,35.89800810964224,15.101554081445979,0.002550437170423714,0.05414066456265515,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80516,0.0,13.03,False,0.02471599925180822,0.006,31.421369641134675,6.2142896936536856,0.0,0.04869804243789799,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83242,1.02,17.3211,False,0.020118490030054226,0.009969924824104099,32.42070593664816,6.0,0.0016375482549259213,0.05112666219585571,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81193,0.61,11.1035,False,0.02009183856110956,0.009315813644940937,28.755861330700075,13.14879686863712,0.0009602532001618873,0.04113729324698756,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82724,0.0,13.6659,False,0.02,0.006,31.29985988902623,13.75213297967559,0.0,0.04002424575153086,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79136,1.26,9.7411,True,0.02447569855714351,0.006291271746641005,27.398238892572138,12.312914217365797,0.002011531798019873,0.06752626988064836,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.68099,0.51,5.5903,False,0.020914772870776303,0.008364694278059947,38.59890231358992,14.270880987012463,0.0007912963240872358,0.04823036292928447,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80418,0.12,16.7869,False,0.025267012997305077,0.010725997035353669,43.04143953863503,7.840488167259804,0.00022861054774094044,0.040158250945809465,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79147,0.28,15.3008,False,0.02761672511806758,0.012134693852616334,32.808756210696394,15.1861348966782,0.0005987928239853008,0.05017820674897865,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82125,1.41,20.0267,False,0.022757727644004213,0.009269798011547252,28.051188759470858,19.2799667604,0.00239699287702116,0.0626316863000255,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82659,1.41,20.7075,False,0.03139881366005795,0.007198024380910832,35.153908409620875,10.255686438543464,0.0028170651766184734,0.03973322339035891,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8442,0.72,32.9855,False,0.03328421038475873,0.011278391738354286,42.36797922609186,6.697992028205034,0.0016781014069093582,0.05898465537949313,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84304,0.64,29.7313,False,0.029635943383827097,0.013339852478437893,31.6644873807056,16.614247839161198,0.001462328303451378,0.031559143101563686,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.76627,1.13,8.2213,True,0.025056547316894683,0.01054974923764547,33.337525168815745,6.0,0.002137718783985377,0.07,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83409,0.62,15.5277,True,0.02,0.008214197624608314,33.61016507063232,14.847333510559244,0.0009212532746603412,0.0363037777254483,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81902,1.6,20.1133,False,0.02,0.012767191901401648,45.0,14.82495807231857,0.002837983026734884,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82386,0.97,14.0856,False,0.02,0.009690329374347191,29.678083619255204,14.987079961954489,0.001535422124433902,0.06693755282128859,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8466,1.63,21.2635,True,0.02,0.013772815888605456,37.44990968305717,14.7700224905123,0.003,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78521,0.0,9.2587,False,0.02321975330630472,0.007072093653559853,25.0,6.0,0.0,0.0658433751400739,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.74934,0.24,5.4149,True,0.020044384433697705,0.008940868213283664,28.187632128587193,10.73896649047548,0.00036597445351909536,0.0433387964558955,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82239,1.04,18.991,False,0.02,0.011741221809735405,35.61865527718386,18.330214574572246,0.0017761519200971325,0.03,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78551,1.92,11.8911,True,0.022538627413590903,0.007296675031338986,40.93997767243422,10.40326007786296,0.003,0.04880842563676745,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80081,0.52,11.3957,False,0.02341634520368046,0.011008620445649634,26.017142315181502,12.861864863315251,0.0009602532001618873,0.04113729324698756,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.74766,0.0,6.8866,False,0.022467442291088605,0.010259955337648894,28.93792035967197,12.809872081444485,0.0,0.06057269491303306,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83405,1.41,21.1843,False,0.02588650261906758,0.0060115954882064854,41.385858943589454,9.059771247387769,0.002327562125031673,0.04130544751021361,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82795,0.85,17.7177,False,0.022207900763003875,0.0111479886720943,26.46446111561172,12.98893767091753,0.0015231589085264081,0.04820601836850064,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79014,1.34,10.238,False,0.02447569855714351,0.007352191122441629,27.398238892572138,14.075667850455769,0.0022267244068869332,0.06752626988064836,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78169,1.49,9.2794,True,0.026549925879692123,0.011300448665700473,30.441368943013053,6.0,0.003,0.05457477117163963,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80616,1.48,14.0351,False,0.02648601550910848,0.011574931336370173,36.15975708425646,6.2433853371970445,0.003,0.0646812299535254,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83289,1.51,15.4581,True,0.020233713962303425,0.011041350839062169,37.93840852136446,8.566174893753951,0.002543491409265395,0.051605622515982684,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85483,1.04,28.8626,False,0.02752892854814387,0.010850878254727489,40.35988484520115,13.008323551774904,0.0021073737452926376,0.056418037589405404,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.76606,1.22,20.9624,False,0.03379030629578912,0.012249169445251226,33.124926243552686,19.375437508556715,0.0029561786704571024,0.06954863307534905,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8268,0.95,16.9018,False,0.024189018497362137,0.007561276382946296,30.30101531302318,15.373830954277777,0.0015736741391245046,0.03176154850659825,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.74712,0.07,8.3068,False,0.02618707173184876,0.009257603818235089,36.98127846406787,7.066195767210282,0.0001281063391237869,0.04628867892141461,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82269,0.47,24.8406,False,0.03000012865373681,0.013999849646490797,42.71168930322085,11.584988262417731,0.0010970227444878154,0.04051385633431086,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79598,0.3,9.5675,False,0.022444457147981493,0.00879533906901599,25.860565303032242,9.790189955072659,0.0005028430902550282,0.06457963738393879,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.7918,0.63,20.4842,False,0.031968489532750034,0.006006190923657407,28.386191045655394,18.22736205409203,0.0012312501419476495,0.037752218946604126,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8073,0.96,12.3319,True,0.025056547316894683,0.01054974923764547,30.64495147714613,7.077210871242239,0.0018161653857253735,0.06895930875854459,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85068,1.46,22.6482,True,0.02102801681106458,0.013772815888605456,40.428093851108954,11.560167136251719,0.002756982355631564,0.039054827395695615,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81059,0.72,13.1463,False,0.021211819907901462,0.01095469267466691,27.034810702301286,15.899347368685294,0.0012341583546026502,0.03,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75863,1.03,8.455,False,0.025056547316894683,0.011159931272826893,36.166978673092125,6.0,0.0019874480067008926,0.07,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82409,0.88,13.6314,True,0.02075402483980259,0.012181270970028834,34.69606186562252,8.664853208052184,0.0015628646399756282,0.05712854933198648,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80226,0.24,11.4468,False,0.022532791864747492,0.01219989844231061,25.768403921125703,7.515414111402977,0.0004455493424765999,0.04486356459561591,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81976,0.74,13.0717,True,0.02,0.008390245726374694,28.769616063220298,15.125869160793506,0.0011095392056429023,0.05709242737279824,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84651,1.63,21.2635,False,0.02,0.013772815888605456,37.44990968305717,14.7700224905123,0.003,0.031009473827889766,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82047,0.5,16.2747,False,0.025627329602500883,0.009561470639981565,26.867905730484093,11.482184115432036,0.0009226714801082073,0.06835834731252338,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78608,0.15,9.7094,False,0.02405094771571337,0.006848226128229329,25.322177570013203,6.0,0.0002343719394103821,0.062225898132895585,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79843,0.24,11.1817,False,0.021483498889590717,0.013001310177772119,25.768403921125703,6.0,0.0004455493424765999,0.04696548083875447,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
